filename,keywords,freesound_id,sound_link,manufacturer,license,superclass,subclass,title,description,duration,original_samplerate,original_bitdepth,original_file_type,num_downloads,avg_rating,geotag,start_time_s,end_time_s,original_filename
646912.mp3,"Thunder, Thunderstorm, Rain, Lightning, Weather, Loud",646912,https://freesound.org/people/alexdarek/sounds/646912/,alexdarek,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Lightning strike 2,"Very loud lightning strike part.2 / Głośne uderzenie pioruna cz.2
Tascam DR100MkIII + Rode NT4",15.4821,48000.0,24,wav,3918,4.604395604395604,,0.0,15.427,646912_Lightning strike 2.mp3
583742.mp3,"Thunder, Weather, Loud, Thunderstorm, Lightning",583742,https://freesound.org/people/alexdarek/sounds/583742/,alexdarek,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Lightning strike,"Very loud lightning strike / Głośne uderzenie pioruna
Tascam DR100MkIII + Rode NT4",20.8,96000.0,24,wav,3533,4.653846153846154,,0.0,20.775,583742_Lightning strike.mp3
581261.mp3,"noise, longwave, tube, interference, strikes, lightning, radio, hiss, shortwave",581261,https://freesound.org/people/Maestro_Himself/sounds/581261/,Maestro_Himself,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,tube_radio_shortwave_longwave_noise_interference_hiss_lightning_strikes.wav,"Listening to the shortwave during a thunder storm, you can hear the lightning strikes introduce short static noises to the signal, captured on an old tube radio with a long antenna.

Recorded with a Tascam DR-40X.",240.36,48000.0,32,wav,70,5.0,,19.202,35.839,581261_tube_radio_shortwave_longwave_noise_interference_hiss_lightning_strikeswav.mp3
41365.mp3,"explosion, field-recording, lightning, storm, thunder",41365,https://freesound.org/people/dobroide/sounds/41365/,dobroide,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,20092007.strike.wav,"lightning strikes very close, thunder fades away. Luckily the recorder levels were set to minimum (and running on batteries!)
 ",31.3647,44100.0,16,wav,3032,4.144736842105263,,0.2,21.091,41365_20092007strikewav.mp3
248121.mp3,"raining, field-recording, nature, electricity, thunder, thunderstorm, rain, lightning, rumble, weather, rainstorm, storm, thunder-storm, loud, wind",248121,https://freesound.org/people/wjoojoo/sounds/248121/,wjoojoo,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Lightning.flac,a lightning strike right behind my uncle's house that took out the power,64.8782,44100.0,16,flac,3578,4.44,,38.2,53.328,248121_Lightningflac.mp3
695874.mp3,"Rain, Storm, Weather, SSH-6, H6, Shotgun, Sound, Field, Zoom, Lightning, Rainstorm, Recording",695874,https://freesound.org/people/nobarknoonan/sounds/695874/,nobarknoonan,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Lightning.wav,Recording of a lightning strike recorded from the loft window during a thunderstorm. Recorded using a Zoom H6 handheld microphone with the SSH-6 Shotgun attachment.,20.4587,48000.0,24,wav,137,5.0,,0.0,20.459,695874_Lightningwav.mp3
176021.mp3,"koh-chang, storm, thunder, roof, lightning, tropical, rain, iron, thailand",176021,https://freesound.org/people/LukeIRL/sounds/176021/,LukeIRL,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,10_lightning_kohchang.wav,"Near the end of a storm outside my hut, this thunder and lightning strike lit up the whole scene in the rain ",29.2344,44100.0,16,wav,4503,4.586206896551724,11.967581863715992 102.30919361114502,0.0,29.234,176021_10_lightning_kohchangwav.mp3
394921.mp3,"field-recording, nature, thunder, thunderstorm, rain, thunder-storm, weather, storm, lightning",394921,https://freesound.org/people/Parasonya/sounds/394921/,Parasonya,http://creativecommons.org/licenses/by/3.0/,Environmental,Thunder,022 Single strike.flac,"Title: Single Strike
Date: ~05.2017
Recorder: Olympus LS-12
Processing: Amplification & Very small EQ at a certain point

Details: This one was pretty loud. About 1400 meters away.
         Sorry for ""clicks"" at 0:12 and 0:41, unstable ground.",60.7115,88200.0,24,flac,1183,4.0,,10.4,30.082,394921_022 Single strikeflac.mp3
437243.mp3,"Explosion, Shotgun, lightning, Bang, Close, Loud",437243,https://freesound.org/people/Simon Spiers/sounds/437243/,Simon Spiers,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Very close lightning strike.,This is a recording of a very close (within 100 Meters) cloud to ground strike.,63.8219,48000.0,24,wav,1291,4.96,,21.223,43.578,437243_Very close lightning strike.mp3
74217.mp3,"field-recording, lightning, severe, storm, thunder, thunderstorm, weather",74217,https://freesound.org/people/csengeri/sounds/74217/,csengeri,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,090610ek1.wav,"Two very close lightning strikes recorded by MP3 player in a severe thunderstorm. 10th of June, 2009, Pécel, Hungary.",41.1834,44100.0,16,wav,536,4.3,,0.702,29.14,74217_090610ek1wav.mp3
196553.mp3,"thunder, hail, front-porch, outside, weather, rain, storm, wet, lightning",196553,https://freesound.org/people/ProductionNow/sounds/196553/,ProductionNow,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,"Rain, Hail, Thunder.wav","Really hard rain and hail--about the size of airsoft pellets/peas--with occasional rumbles of thunder. Then, at 1:48, there was a huge lightning strike nearby which produced a very loud burst of thunder. Captured from my front porch during a summer storm. Recorded on a Windows X8 Phone and left as-is. If you use it, shout-outs welcome: Production-Now.com",127.461,48000.0,16,wav,112,1.75,,96.0,112.11,196553_Rain Hail Thunderwav.mp3
42778.mp3,"ionsophere, lightning, natural-radio, vlf-radio",42778,https://freesound.org/people/andrew1280/sounds/42778/,andrew1280,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,001-VLF.wav,"The sounds in this recording are electrical impulses that travel around the globe through the atmosphere. I captured them using an extremely sensitive electrical field amplifier that I built myself. It converts electrical noise in the atmosphere and Ionosphere directly to audio. You can find plans in the internet. (Look for ""vlf radio"" or ""natural radio"") On this recording you will hear a few different things: lots of fast clicks are lightning strikes. The radio is sensitive enough to pick up lightning strikes over 1000 miles away! (1600Km) You can also hear ""tweaks"", which have a kind of pinging sound. These sounds are the result of the noise of a bolt of lightning interacting with the Ionosphere. Since the Ionosphere is a dispersive medium, different frequencies of the noise travel at different rates. This recording was made on a perfectly clear, cloudless day. ",150.338,44100.0,16,wav,551,4.038461538461538,,6.2,23.487,42778_001-VLFwav.mp3
127977.mp3,"bass, thunder, crackle, lightning, rumble, bang, weather, low, storm",127977,https://freesound.org/people/CGEffex/sounds/127977/,CGEffex,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,Large thunder crack_02.wav,"Equipment: Tascam DR-03 & diy wind muff

Thunder crack recorded during a recent thunder storm. The interesting thing about this is, just a few seconds before the bang, there was a small click above my head (You can hear it in the recording) and at that moment, somehow, I just knew it had to be a big lightning strike about to occur and so I was quite ready for it. I found a short article on this occurrence, read under the 'What causes thunder' heading at the bottom of this page: <a href=""http://www.nssl.noaa.gov/primer/lightning/ltg_basics.html"" rel=""nofollow"">http://www.nssl.noaa.gov/primer/lightning/ltg_basics.html</a>",50.7717,44100.0,16,wav,588,4.25,,7.4,33.304,127977_Large thunder crack_02wav.mp3
58743.mp3,"field-recording, lightning, storm, thunder, thunderstorm, weather",58743,https://freesound.org/people/csengeri/sounds/58743/,csengeri,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,0808091.wav,"This was a very very close lightning strike to me. Recorded in Pécel, Hungary, on 9thof August, 2008, in the morning before the sunrise. I opened the window to take some photographs just before it struck. After the huge flash,the sound came directly into my ears! Unfortunately not managed to take photos of cloud to ground lightningbolts. I recorded it by MP3 player.",42.2209,44100.0,16,wav,1090,4.06521739130435,,0.304,19.131,58743_0808091wav.mp3
267550.mp3,"thunder, shuddering, loud, distant, lightning",267550,https://freesound.org/people/Yoyodaman234/sounds/267550/,Yoyodaman234,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Thunder3,"A distant, but loud lightning strike.

Recorded with a Zoom H1.",35.3872,44100.0,16,wav,3218,4.392857142857143,,3.26,31.771,267550_Thunder3.mp3
533196.mp3,"field-recording, nature, thunder, thunderstorm, rain, lightning, rumble, weather, rainstorm, storm, wind",533196,https://freesound.org/people/JustinAmolsch/sounds/533196/,JustinAmolsch,http://creativecommons.org/licenses/by/3.0/,Environmental,Thunder,Thunder crash.wav,"Yesterday at the Paint Mines in Calhan CO, a storm rolled in and I got a lightning strike on my cell phone. This is the audio from that video, you will hear some wind and rolling thunder, then a big lightning clap.
Of course it's promptly ruined by a young woman about a quarter mile up the trail from me.",21.0155,48000.0,16,wav,278,4.333333333333333,39.0166746941 -104.269162365,0.0,21.015,533196_Thunder crashwav.mp3
161491.mp3,"thunder, blast, loud, field-recording, lightning",161491,https://freesound.org/people/daveincamas/sounds/161491/,daveincamas,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,20120719ThunderBig.wav,"Lightning strike very close to our house - within 1/3 mile. The neighbors were out watching and you can hear their reaction.

Recorded with Sony PCM-M10 internal mics, sitting on porch roof.  No editing other than fade-out.",26.6561,48000.0,16,wav,1552,4.923076923076923,,0.0,26.527,161491_20120719ThunderBigwav.mp3
593620.mp3,"OWI, nature, thunder, thunderstorm, rain, lightning, weather, storm, thunder-storm",593620,https://freesound.org/people/Rehanjo/sounds/593620/,Rehanjo,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Thunder Storm Ambience.wav,"Thunder Storm: This is a very accurate and realistic thunder storm. The great clashes of thunder can be heard accompanied buy the rumbling of the storm. Wind blowing and swooshing paints a beautiful picture. The sharp lightning strikes are very prominent. Recorded with the Zoom H6, Rode NTG. This is a great ambience to create the basis of an amazing soundscape.",152.003,44100.0,24,wav,136,4.6,-25.882103 28.195061,3.268,21.067,593620_Thunder Storm Ambiencewav.mp3
316849.mp3,"sound, thunder, surround, storm, lightning",316849,https://freesound.org/people/gezortenplotz/sounds/316849/,gezortenplotz,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,thunder2_surround_sound.wav,Recorded a near lightning strike using a Vive surround sound mic and an H4n Zoom recorder. The audio file was edited in Adobe Audition. The surround sound effect should play in any Dolby surround sound system. This was my first attempt. ,20.0,44100.0,24,wav,551,4.5,41.4725090542431 -71.53009414672852,0.0,20.0,316849_thunder2_surround_soundwav.mp3
475818.mp3,"Impact, Thunder, Sound-Effect, Lightning",475818,https://freesound.org/people/pluralz/sounds/475818/,pluralz,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Thunder Impact,"This isn't a realistic lightning strike sound-effect, but more of an impact sound that has thunder.",29.7141,44100.0,16,wav,603,4.714285714285714,,0.0,25.464,475818_Thunder Impact.mp3
87963.mp3,"lightning, storm, thunder, thunderclap, thunderstorm",87963,https://freesound.org/people/guitarguy1985/sounds/87963/,guitarguy1985,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,thunder.wav,Loud thunder after a close lightning strike.,18.1116,44100.0,16,wav,3461,4.489583333333333,,0.0,18.026,87963_thunderwav.mp3
16784.mp3,"field-recording, lightning, storms, stormy, thunder, weather",16784,https://freesound.org/people/jppi_Stu/sounds/16784/,jppi_Stu,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,sw_thunder_03.wav,"Thunder from two lightning strikes.  Unfortunately, a high-pitched twittering begins about halfway through the sample, before the second roll of thunder, but it should be manageable.  Recorded using built-in mic of Archos AV420.",58.8988,44100.0,16,wav,347,3.75,47.7811618723 -122.176938057,1.4,22.725,16784_sw_thunder_03wav.mp3
639273.mp3,"raining, atmosphere, spooky, echo, weather, soundscape, strong, eerie, thunder, magpie, storm, ambience, thunderbolt, field-recording, thunder-strike, thunderstorm, cinematic, rain, thunderclap, France, Nanterre, lightning, shower, loud",639273,https://freesound.org/people/kevp888/sounds/639273/,kevp888,https://creativecommons.org/licenses/by/4.0/,Environmental,Thunder,VOC_220619-2022-2_FR_LoudThunderclap.wav,"Loud thunderclap (warning : wide dynamic range audio file). 
I made this recording from my balcony, in a suburb of Paris (France), during a rainy evening. 
One can hear shower rain, and a very loud thunder-strike at 0’12’’. 
During the echo time, some magpies are screaming and flying around, probably afraid by the impressive noise and lightning. 
Please note that the dynamic range of this file is quite wide, so you’ll probably have to 
compress the audio if you’d like to use it in your project. 
Recorded in June 2022 with an Olympus LS-100 (internal microphones). 
Fade in/out applied in Audacity.",78.9289,48000.0,16,wav,538,4.928571428571429,,13.137,31.939,639273_VOC_220619-2022-2_FR_LoudThunderclapwav.mp3
253953.mp3,"close, thunder, loud, intense, lightning",253953,https://freesound.org/people/Yoyodaman234/sounds/253953/,Yoyodaman234,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Thunder,Thunder 1,"A close, loud lightning strike.

Recorded with a Zoom H1.",19.7027,44100.0,16,wav,6652,4.511627906976744,,0.0,17.305,253953_Thunder 1.mp3
724083.mp3,"ocean, sea, splash, weather, bad-weather, boat, soundscape, water, waves, lightning, thunder, storm, ship",724083,https://freesound.org/people/Thimblerig/sounds/724083/,Thimblerig,https://creativecommons.org/licenses/by-nc/4.0/,Environmental,Thunder,Sailing Boat in Thunderstorm,"A boat or ship navigates the sea amidst rain and distant thunder. Ropes creak; waves surge. Gradually, the rain increases and the thunder comes closer. A crack of lightning, and then the smaller, persistent creaks of a mast about to break.

Created from the Freesound resources:

“crashing waves near thor's well” by tim.kahn – <a href=""https://freesound.org/people/tim.kahn/sounds/609505/"" rel=""nofollow"">https://freesound.org/people/tim.kahn/sounds/609505/</a> (CC BY-NC 4.0)
“Thunder 01” by YevgVerh <a href=""https://freesound.org/people/YevgVerh/sounds/150181/"" rel=""nofollow"">https://freesound.org/people/YevgVerh/sounds/150181/</a> - (CC BY 3.0)
“SurrealisticElectricStrike” by seanberis – <a href=""https://freesound.org/people/seanberis/sounds/435897/"" rel=""nofollow"">https://freesound.org/people/seanberis/sounds/435897/</a> (CC BY-NC 3.0)
“Whip Crack” by CGE – <a href=""https://freesound.org/people/CGEffex/sounds/89770/"" rel=""nofollow"">https://freesound.org/people/CGEffex/sounds/89770/</a> CC BY 4.0)]
“Steam Hiss” by jesabat – <a href=""https://freesound.org/people/jesabat/sounds/119741/"" rel=""nofollow"">https://freesound.org/people/jesabat/sounds/119741/</a> (CC BY 3.0)
“Big Tree Fall in Forest” by Kinoton – <a href=""https://freesound.org/people/Kinoton/sounds/494071/"" rel=""nofollow"">https://freesound.org/people/Kinoton/sounds/494071/</a> (CC0)
“Sailing - Tightening Sheet” by iainmccurdy – <a href=""https://freesound.org/people/iainmccurdy/sounds/645973/"" rel=""nofollow"">https://freesound.org/people/iainmccurdy/sounds/645973/</a> (CC BY 4.0)
“S10-19 Falling wooden beam; big interior crash; house collapses; long.wav” by craigsmith – <a href=""https://freesound.org/people/craigsmith/sounds/675967/"" rel=""nofollow"">https://freesound.org/people/craigsmith/sounds/675967/</a> (CC0)
“Breaking ice in an ice tray” by InfamousJase – <a href=""https://freesound.org/people/InfamousJase/sounds/325515/"" rel=""nofollow"">https://freesound.org/people/InfamousJase/sounds/325515/</a> (CC BY-NC 3.0)

If you use this, please remember to credit the original creators.",72.0999,48000.0,16,wav,398,4.6,,30.139,57.283,724083_Sailing Boat in Thunderstorm.mp3
109375.mp3,"field-recording, nature, night, scary, storm, wind",109375,https://freesound.org/people/dobroide/sounds/109375/,dobroide,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,20101121.wind.howl.soft.02.wav,"soft wind howl + screeching noise of a lamp swinging. Shure WL183 into Fel preamp, Olympus LS10 recorder",144.853,44100.0,16,wav,1513,4.578947368421052,36.779884511 -6.36518239975,53.6,77.892,109375_20101121windhowlsoft02wav.mp3
701967.mp3,"trees, windy, gusts, white-noise, gust, general-noise, tree, birds, wind, storm, gale, autumn, bare, atmospheric, field-recording, branches, background-sound",701967,https://freesound.org/people/klankbeeld/sounds/701967/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,strong wind bare trees 1249PM 230313_0570,"Wind rushes through the bare branches of willows and poplars. Western European birds audible.

<img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Moerputten_moeras_%27s-Hertogenbosch.jpg/800px-Moerputten_moeras_%27s-Hertogenbosch.jpg"">

<a href=""https://freesound.org/search/?q=klankbeeld+230313&amp;f=&amp;w=&amp;tm=0&amp;s=Automatic+by+relevance&amp;advanced=0&amp;g=&amp;only_p=&amp;cm=0&amp;mm=0"" rel=""nofollow"">More today</a> / <a href=""https://freesound.org/search/?q=klankbeeld+storm+-room-tone&amp;f=&amp;w=&amp;tm=0&amp;s=Rating+%28highest+first%29&amp;advanced=0&amp;g=&amp;only_p=&amp;cm=0&amp;mm=0"" rel=""nofollow"">more storm wind</a>

Date/time: March 13th Monday 2023, 12:49 PM

Weather: 15c, clouds 70%, wind SW 41-72 km/h, 996 hPa.

Location; city park Moerputten, ‘s-Hertogenbosch (Den Bosch), Noord-Brabant, Netherlands (Holland), Europe, GPS; 51.68871 5.260115

Gear chain: Sennheiser mkh30/50 MS, mics pointed W, in Rycote cyclone small, windjammer &gt; Sound Devices 302 &gt;Tascam dr-100 Mk2. Decoded Mid-side to STEREO. Post edit side-channels -5 dB.

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""https://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",33.7296,48000.0,24,wav,167,5.0,,8.6,30.434,701967_strong wind bare trees 1249PM 230313_0570.mp3
72559.mp3,"bamboo, clack, field-recording, leaves, ms, rustling, stereo, wind",72559,https://freesound.org/people/Benboncan/sounds/72559/,Benboncan,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,Wind In Bamboo 2.wav,A stereo field-recording of a gusty wind blowing through a bamboo thicket. As well as leaf noises the bamboo stems strike one another intermittently.  Sony ECM-MS907 &amp; Deadcat &gt; FEL battery pre-amp &gt; Zoom H2 line in.,250.713,44100.0,16,wav,854,4.357142857142857,,12.827,34.955,72559_Wind In Bamboo 2wav.mp3
438858.mp3,"Vintage, Optical, Wind, Nature",438858,https://freesound.org/people/craigsmith/sounds/438858/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Wind,G55-04-Cannon Wind.wav,Actually a war background of cannons and gunshots. Audio clipping. Could be used for wind violently flapping a structure or tent with tarps or fabric.,54.0223,48000.0,24,wav,192,4.2,,10.6,33.11,438858_G55-04-Cannon Windwav.mp3
393744.mp3,"field-recording, nature, shelter, weather, storm, birds, wind",393744,https://freesound.org/people/dobroide/sounds/393744/,dobroide,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,20170521_howling.wind.chirps.wav,"Wind howling recorded from the inside of a house. Warning: quite contradictorily, House Sparrow chirpings outside are perceptible. This sample can be looped. Primo EM172 capsules inside widscreens, FEL Microphone Amplifier BMA2, PCM-M10 recorder. Sanlucar de Barrameda (Cadiz province, Spain)",27.8872,44100.0,24,wav,286,4.4,,0.0,27.887,393744_20170521_howlingwindchirpswav.mp3
331999.mp3,"Giant, autumn, gale, windy, noise, Schilf, blow, communis, nature-sound, Reed, storm, grand, blowing, field-recording, trees, australis, Common, Roseau, Phragmites, branches, Reedgrass, gust, leaves, tree, breeze, grass, wind",331999,https://freesound.org/people/klankbeeld/sounds/331999/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,reed-grass in wind 07 151011_0818.wav,"Grand reed-grass in wind. Close recording. MORE IN THIS PACK.
 
<a href=""https://freesound.org/search/?q=klankbeeld+AND+storm+AND+wind++AMD+trees&amp;f=duration%3A%5B0+TO+%2A%5D&amp;w=&amp;tm=0&amp;s=Automatic+by+relevance&amp;advanced=1&amp;g=&amp;only_p=&amp;cm=0&amp;page=1#sound"" rel=""nofollow"">More storm wind in trees</a> 


Gear chain: modified Rode NT4 XY and Rode NTG1, in Rode Blimp &gt; Sound Devices 302 &gt;Tascam dr-100 Mk2. Decoded Mid-side to STEREO

When you use this sound it would be nice if you spent a voluntarily donation to freesound.  
<b>YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE</b> me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""http://freesound.org/people/klankbeeld/"" rel=""nofollow"">http://freesound.org/people/klankbeeld/</a>
Thank you.",120.741,48000.0,24,wav,298,5.0,,47.2,72.762,331999_reed-grass in wind 07 151011_0818wav.mp3
207244.mp3,"atmosphere, branches, field-recording, gusts, leaves, ambiance, trees, natural-soundscape, autumn, gale, windy, weather, forest, storm, ambient, ambience, general-noise, poplar-tree, white-noise, wind",207244,https://freesound.org/people/klankbeeld/sounds/207244/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,wind trees 130910_11.wav,"Poplar-trees with leaves in a strong fluctuating storm-wind. Recorded on 30m.
 
<a href=""https://freesound.org/search/?q=klankbeeld+AND+storm+AND+wind++AMD+trees&amp;f=duration%3A%5B0+TO+%2A%5D&amp;w=&amp;tm=0&amp;s=Automatic+by+relevance&amp;advanced=1&amp;g=&amp;only_p=&amp;cm=0&amp;page=1#sound"" rel=""nofollow"">More storm wind in trees</a> 

Sony PCM D50 internal mics xy90

When you use this sound it would be nice if you spent a voluntarily donation to freesound.  
YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. Do it like this: sound from <a href=""http://www.freesound.org/people/klankbeeld/"" rel=""nofollow"">http://www.freesound.org/people/klankbeeld/</a>
Do not use an indirect link.",61.702,48000.0,24,wav,251,3.333333333333333,,7.401,28.227,207244_wind trees 130910_11wav.mp3
438876.mp3,"Vintage, Optical, Wind, Nature",438876,https://freesound.org/people/craigsmith/sounds/438876/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,Environmental,Wind,G56-21-Winter Wind.wav,Winter wind as if hearing a snow storm from interior. Steady block of and continuous muffled whistling wind with some clipping. Not much low-end.,44.1059,48000.0,24,wav,392,5.0,,8.0,28.26,438876_G56-21-Winter Windwav.mp3
109374.mp3,"field-recording, nature, night, scary, storm, wind",109374,https://freesound.org/people/dobroide/sounds/109374/,dobroide,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,20101121.wind.howl.soft.01.wav,"soft wind howl + screeching noise of a lamp swinging. Shure WL183 into Fel preamp, Olympus LS10 recorder",120.91,44100.0,16,wav,732,4.5,,30.0,47.029,109374_20101121windhowlsoft01wav.mp3
523338.mp3,"atmosphere, general-noise, house, gale, windy, indoors, ambient, tone, apartment, window, storm, ambience, room-tone, polar, blowing, bouncing, white-noise, building, atmospheric, room, howling, inside, gusts, breeze, wind, room-noise, background-sound",523338,https://freesound.org/people/klankbeeld/sounds/523338/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,room-tone wind 16 200216_0114.wav,"Storm (5-7 bft) rushes sideways along the facade of a building. Howling wind and rain. MORE IN THIS PACK. Sound recorded indoors 50cm from windows. 
Not spectacular. Just clear that the wind is blowing and bouncing outdoors. 
Nice for background-sound s a polar environment indoors.  

Date/time: February 16th 2020, 5-6 am

Weather: 9c, clouded, wind S 5 bft with gusts to 7bfr. 

Gear chain: Sennheiser mkh30/50 MS, in Rycote cyclone small, Sound Devices 302,Tascam dr-100 Mk2. Decoded Mid-side to STEREO

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""https://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",42.8273,48000.0,24,wav,193,4.666666666666667,,4.4,25.129,523338_room-tone wind 16 200216_0114wav.mp3
182283.mp3,"sound, jnr, door, julien, robert, element, strange, nicolas, wind",182283,https://freesound.org/people/Julien Nicolas/sounds/182283/,Julien Nicolas,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,strange wind 03,field recoding with cardioïd electrostatic microphone near a door crossed by wind,94.9546,48000.0,24,aiff,294,5.0,,35.6,53.549,182283_strange wind 03.mp3
180050.mp3,"atmosphere, Australia, wind-power, field-recording, wind-farm, industry, western-australia, atmos, industrial, australian, wind, Esperance",180050,https://freesound.org/people/kangaroovindaloo/sounds/180050/,kangaroovindaloo,https://creativecommons.org/licenses/by/4.0/,Environmental,Wind,Esperance Wind Farm Up Close,"Esperance was the first place to establish a wind farm in Australia. This recording was done up close to the base of the wind generator so you could start to hear the creaks and groans of the gearing. It was recorded using my Zoom H4 with a Rycote wind sock.

<a href=""http://www.flickr.com/photos/kangaroovindaloo/8612947198/"" rel=""nofollow""><img src=""http://farm9.staticflickr.com/8544/8612947198_d71e0774d7.jpg"" height=""334"" alt=""CU Wind Turbine"" /></a>",96.0,48000.0,16,wav,309,4.75,-33.878085127230406 121.76320731639862,58.62,83.554,180050_Esperance Wind Farm Up Close.mp3
